image_name,mask_type,wsmse_tag,swhdc_tag,erp_padding,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_wsssim,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim25,full,0,0,1,0.0008,32.3654091445965,0.9219908714294434,483388.75,32.36188300783956,0.9255043268203735,0.9229957461357117,483915.59375,0.020999908447265625,11010.0,0.008792877197265625,4610.0,0.011402130126953125,5978.0,0.0,0,0.9439956545829773,494925.59375,5000,1000
othim26,full,0,0,1,0.0008,32.42410157957618,0.9087571501731873,476450.46875,32.42072356838201,0.9268099665641785,0.9092588424682617,476713.5,0.02233123779296875,11708.0,0.009763717651367188,5119.0,0.011659622192382812,6113.0,0.0,0,0.9315900802612305,488421.5,5000,1000
othim27,full,0,0,1,0.0008,32.47239550370739,0.7960023880004883,417334.5,32.46480246288537,0.9138205051422119,0.7967601418495178,417731.78125,0.020883560180664062,10949.0,0.008855819702148438,4643.0,0.011095046997070312,5817.0,0.0,0,0.8176437020301819,428680.78125,5000,1000
othim28,full,0,0,1,0.0008,34.055450413100274,0.8187416195869446,429256.40625,34.05288286428317,0.9400689601898193,0.8196913599967957,429754.34375,0.0211334228515625,11080.0,0.008663177490234375,4542.0,0.01155853271484375,6060.0,0.0,0,0.8408247828483582,440834.34375,5000,1000
othim29,full,0,0,1,0.0008,34.35974085726796,0.7736915349960327,405637.1875,34.35050179367892,0.9338371157646179,0.7745920419692993,406109.3125,0.020359039306640625,10674.0,0.008792877197265625,4610.0,0.01076507568359375,5644.0,0.0,0,0.7949510812759399,416783.3125,5000,1000
othim30,full,0,0,1,0.0008,34.04324019249081,0.8497762084007263,445527.46875,34.02778375615173,0.9394630789756775,0.8508099317550659,446069.4375,0.019266128540039062,10101.0,0.008768081665039062,4597.0,0.009698867797851562,5085.0,0.0,0,0.870076060295105,456170.4375,5000,1000
othim01,full,0,1,1,0.0006,35.41860635163459,0.6150697469711304,322473.6875,35.41492891638765,0.9318680763244629,0.6159195899963379,322919.25,0.023126602172851562,12125.0,0.008932113647460938,4683.0,0.013162612915039062,6901.0,0.0,0,0.6390461921691895,335044.25,5000,1000
othim02,full,0,1,1,0.0006,35.1880259859352,0.6248594522476196,327606.3125,35.18371895789854,0.9298009276390076,0.6257570385932922,328076.90625,0.022802352905273438,11955.0,0.008853912353515625,4642.0,0.012889862060546875,6758.0,0.0,0,0.6485593914985657,340031.90625,5000,1000
othim03,full,0,1,1,0.0006,35.37352822193894,0.6313788890838623,331024.375,35.35799934962707,0.9305325746536255,0.6323263645172119,331521.125,0.021398544311523438,11219.0,0.00891876220703125,4676.0,0.01154327392578125,6052.0,0.0,0,0.6537249088287354,342740.125,5000,1000
othim04,full,0,1,1,0.0006,34.25996848554757,1.2993323802947998,681224.375,34.24667906665447,0.9542964696884155,1.300279140472412,681720.75,0.021411895751953125,11226.0,0.00878143310546875,4604.0,0.011823654174804688,6199.0,0.0,0,1.3216910362243652,692946.75,5000,1000
othim05,full,0,1,1,0.0006,34.771439897849966,1.0576813220977783,554529.625,34.768078086834386,0.945759654045105,1.0585148334503174,554966.625,0.022541046142578125,11818.0,0.008810043334960938,4619.0,0.012683868408203125,6650.0,0.0,0,1.0810558795928955,566784.625,5000,1000
othim06,full,0,1,1,0.0006,34.61101395143885,1.0375807285308838,543991.125,34.59715061854155,0.944065511226654,1.0377767086029053,544093.875,0.021928787231445312,11497.0,0.00972747802734375,5100.0,0.011415481567382812,5985.0,0.0,0,1.0597054958343506,555590.875,5000,1000
othim07,full,0,1,1,0.0006,36.57489318001441,0.4542885422706604,238178.03125,36.56832093769099,0.945274829864502,0.4553523361682892,238735.765625,0.022409439086914062,11749.0,0.008893966674804688,4663.0,0.012577056884765625,6594.0,0.0,0,0.47776177525520325,250484.765625,5000,1000
othim08,full,0,1,1,0.0006,36.668281978852995,0.4286128878593445,224716.59375,36.6534952338981,0.9447728991508484,0.4290374517440796,224939.1875,0.022478103637695312,11785.0,0.009988784790039062,5237.0,0.011545181274414062,6053.0,0.0,0,0.4515155553817749,236724.1875,5000,1000
othim09,full,0,1,1,0.0006,36.308271695632264,0.4583190679550171,240291.1875,36.304549336136425,0.9438733458518982,0.4590635597705841,240681.515625,0.022748947143554688,11927.0,0.008937835693359375,4686.0,0.01285552978515625,6740.0,0.0,0,0.4818125069141388,252608.515625,5000,1000
othim10,full,0,1,1,0.0006,35.21735044231448,0.5494240522384644,288056.4375,35.21050918982617,0.9188160300254822,0.5505995750427246,288672.75,0.02231597900390625,11700.0,0.008905410766601562,4669.0,0.0125885009765625,6600.0,0.0,0,0.5729155540466309,300372.75,5000,1000
othim11,full,0,1,1,0.0006,35.19980805645066,0.6324442625045776,331582.9375,35.188015212790354,0.9275175929069519,0.6325867176055908,331657.625,0.0225830078125,11840.0,0.009860992431640625,5170.0,0.011671066284179688,6119.0,0.0,0,0.6551697254180908,343497.625,5000,1000
othim12,full,0,1,1,0.0006,35.07233777842789,0.7088443040847778,371638.5625,35.060598743327446,0.9300880432128906,0.7091436982154846,371795.53125,0.02269744873046875,11900.0,0.009817123413085938,5147.0,0.012094497680664062,6341.0,0.0,0,0.7318411469459534,383695.53125,5000,1000
othim13,full,0,1,1,0.0006,36.5454396325074,0.4627338647842407,242605.8125,36.53535317686524,0.9382877349853516,0.4643207788467407,243437.8125,0.021459579467773438,11251.0,0.00872802734375,4576.0,0.01183319091796875,6204.0,0.0,0,0.48578035831451416,254688.8125,5000,1000
othim14,full,0,1,1,0.0006,36.568443098610885,0.4727500081062317,247857.15625,36.55675275539297,0.9380447864532471,0.474168062210083,248600.625,0.021535873413085938,11291.0,0.008893966674804688,4663.0,0.011850357055664062,6213.0,0.0,0,0.49570393562316895,259891.625,5000,1000
othim15,full,0,1,1,0.0006,36.460212853895975,0.4695894718170166,246200.125,36.45270405518746,0.9371936321258545,0.4701434373855591,246490.5625,0.021909713745117188,11487.0,0.008981704711914062,4709.0,0.012147903442382812,6369.0,0.0,0,0.49205315113067627,257977.5625,5000,1000
