image_name,mask_type,wsmse_tag,swhdc_tag,erp_padding,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_wsssim,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim11,full,0,0,1,0.007,28.21213065006225,0.09718386828899384,50952.3359375,28.19585598363531,0.73576819896698,0.09756498038768768,51152.1484375,0.019504547119140625,10226.0,0.008937835693359375,4686.0,0.009613037109375,5040.0,0.0,0,0.11706952750682831,61378.1484375,5000,1000
othim12,full,0,0,1,0.007,27.8514940415723,0.11069108545780182,58034.0078125,27.849302934154,0.7341112494468689,0.1111140102148056,58255.7421875,0.01934051513671875,10140.0,0.007862091064453125,4122.0,0.010492324829101562,5501.0,0.0,0,0.13045452535152435,68395.7421875,5000,1000
othim13,full,0,0,1,0.007,29.384512246961283,0.0981423556804657,51454.859375,29.364496680666985,0.838692307472229,0.0986647978425026,51728.76953125,0.01805877685546875,9468.0,0.007930755615234375,4158.0,0.00943756103515625,4948.0,0.0,0,0.11672357469797134,61196.76953125,5000,1000
othim14,full,0,0,1,0.007,29.387792214747495,0.09563323110342026,50139.35546875,29.36867069792287,0.8406022787094116,0.09683869779109955,50771.3671875,0.018184661865234375,9534.0,0.007928848266601562,4157.0,0.009431838989257812,4945.0,0.0,0,0.11502335965633392,60305.3671875,5000,1000
othim15,full,0,0,1,0.007,29.315141971810522,0.10417830944061279,54619.4375,29.296930588007882,0.840959906578064,0.1056581437587738,55395.296875,0.017261505126953125,9050.0,0.006900787353515625,3618.0,0.00962066650390625,5044.0,0.0,0,0.12291964888572693,64445.296875,5000,1000
othim16,full,0,0,1,0.007,29.879872979994573,0.0900358036160469,47204.69140625,29.868903604424787,0.854928195476532,0.09065651148557663,47530.12109375,0.018068313598632812,9473.0,0.007875442504882812,4129.0,0.009368896484375,4912.0,0.0,0,0.10872482508420944,57003.12109375,5000,1000
othim17,full,0,0,1,0.007,29.809448357412293,0.09097155183553696,47695.29296875,29.786808635684906,0.8525426387786865,0.09172236919403076,48088.9375,0.01802825927734375,9452.0,0.007976531982421875,4182.0,0.00922393798828125,4836.0,0.0,0,0.10975062847137451,57540.9375,5000,1000
othim18,full,0,0,1,0.007,30.06888279937051,0.08716698735952377,45700.60546875,30.028243275466775,0.8567914366722107,0.08727134764194489,45755.3203125,0.0189666748046875,9944.0,0.008852005004882812,4641.0,0.009283065795898438,4867.0,0.0,0,0.10623802244663239,55699.3203125,5000,1000
othim19,full,0,0,1,0.007,26.525181315568798,0.2098858505487442,110040.6328125,26.514293608310567,0.7612196207046509,0.21076640486717224,110502.296875,0.018247604370117188,9567.0,0.00809478759765625,4244.0,0.009305953979492188,4879.0,0.0,0,0.22901400923728943,120069.296875,5000,1000
othim20,full,0,0,1,0.007,26.401193022431404,0.20320484042167664,106537.859375,26.391500107078617,0.7546584010124207,0.20386068522930145,106881.7109375,0.018457412719726562,9677.0,0.007928848266601562,4157.0,0.009675979614257812,5073.0,0.0,0,0.22231809794902802,116558.7109375,5000,1000
othim21,full,0,0,1,0.007,26.35373030082596,0.20715445280075073,108608.59375,26.327642704610838,0.7562446594238281,0.20791399478912354,109006.8125,0.017229080200195312,9033.0,0.007993698120117188,4191.0,0.00850677490234375,4460.0,0.0,0,0.22514307498931885,118039.8125,5000,1000
othim22,full,0,0,1,0.007,29.22313272171721,0.1122724711894989,58863.109375,29.188166347948528,0.8394486308097839,0.11326584219932556,59383.921875,0.018079757690429688,9479.0,0.00778961181640625,4084.0,0.009197235107421875,4822.0,0.0,0,0.13134559988975525,68862.921875,5000,1000
othim23,full,0,0,1,0.007,28.71564016407432,0.11598777770996094,60811.0,28.691421599833177,0.819019079208374,0.11650561541318893,61082.49609375,0.019222259521484375,10078.0,0.008810043334960938,4619.0,0.009429931640625,4944.0,0.0,0,0.1357278749346733,71160.49609375,5000,1000
othim24,full,0,0,1,0.007,27.43152391076093,0.1489786058664322,78107.6953125,27.414908583430385,0.8087100982666016,0.1494692713022232,78364.9453125,0.017919540405273438,9395.0,0.007839202880859375,4110.0,0.009220123291015625,4834.0,0.0,0,0.16738881170749664,87759.9453125,5000,1000
othim25,full,0,0,1,0.007,26.038999657203608,0.23687171936035156,124189.0,26.02801433342663,0.7837232351303101,0.2381121814250946,124839.359375,0.018398284912109375,9646.0,0.007894515991210938,4139.0,0.009527206420898438,4995.0,0.0,0,0.256510466337204,134485.359375,5000,1000
othim26,full,0,0,1,0.007,25.82563716786146,0.22695669531822205,118990.671875,25.81626531715327,0.7832180857658386,0.22713309526443481,119083.15625,0.019573211669921875,10262.0,0.009012222290039062,4725.0,0.00957489013671875,5020.0,0.0,0,0.2467063069343567,129345.15625,5000,1000
othim27,full,0,0,1,0.007,26.41040343486146,0.1864878386259079,97773.3359375,26.395098587702094,0.761867880821228,0.18699896335601807,98041.3125,0.018108367919921875,9494.0,0.007904052734375,4144.0,0.009355545043945312,4905.0,0.0,0,0.20510733127593994,107535.3125,5000,1000
othim28,full,0,0,1,0.007,26.515218826027752,0.16376277804374695,85858.859375,26.50680844986118,0.7692358493804932,0.1654546856880188,86745.90625,0.017488479614257812,9169.0,0.0069293975830078125,3633.0,0.009464263916015625,4962.0,0.0,0,0.1829431653022766,95914.90625,5000,1000
othim29,full,0,0,1,0.007,26.941700775845337,0.1633288711309433,85631.3671875,26.913392260199192,0.7773345708847046,0.16355156898498535,85748.125,0.018423080444335938,9659.0,0.008953094482421875,4694.0,0.00850677490234375,4460.0,0.0,0,0.1819746494293213,95407.125,5000,1000
othim30,full,0,0,1,0.007,26.547975026067785,0.17588835954666138,92216.15625,26.53063136996227,0.7761256098747253,0.17804011702537537,93344.296875,0.016973495483398438,8899.0,0.0068149566650390625,3573.0,0.009199142456054688,4823.0,0.0,0,0.1950136125087738,102243.296875,5000,1000
othim01,full,0,0,1,0.015,26.65755479396677,0.06346537917852402,33274.13671875,26.620058653122868,0.7247481346130371,0.06401500850915909,33562.30078125,0.017242431640625,9040.0,0.0079803466796875,4184.0,0.008409500122070312,4409.0,0.0,0,0.08125744014978409,42602.30078125,5000,1000
othim02,full,0,0,1,0.015,26.65055702068614,0.067176453769207,35219.80859375,26.64309842252551,0.7241390943527222,0.06741820275783539,35346.5546875,0.019453048706054688,10199.0,0.009033203125,4736.0,0.009443283081054688,4951.0,0.0,0,0.08687125146389008,45545.5546875,5000,1000
othim03,full,0,0,1,0.015,26.521103163073064,0.06375554203987122,33426.265625,26.500546404012443,0.717839241027832,0.06444889307022095,33789.78125,0.017932891845703125,9402.0,0.007963180541992188,4175.0,0.009113311767578125,4778.0,0.0,0,0.08238178491592407,43191.78125,5000,1000
othim04,full,0,0,1,0.015,23.856699056883468,0.14769355952739716,77433.9609375,23.841211038528826,0.6249243021011353,0.14808784425258636,77640.6796875,0.017114639282226562,8973.0,0.007894515991210938,4139.0,0.008493423461914062,4453.0,0.0,0,0.16520248353481293,86613.6796875,5000,1000
othim05,full,0,0,1,0.015,24.820789381457413,0.11501073092222214,60298.74609375,24.811290573106067,0.6372413039207458,0.11715102940797806,61420.87890625,0.017246246337890625,9042.0,0.0069580078125,3648.0,0.009328842163085938,4891.0,0.0,0,0.13439727574586868,70462.87890625,5000,1000
othim06,full,0,0,1,0.015,24.899906441098036,0.12057170271873474,63214.296875,24.891885892578326,0.6540915369987488,0.12109529972076416,63488.8125,0.018314361572265625,9602.0,0.007961273193359375,4174.0,0.009487152099609375,4974.0,0.0,0,0.13940966129302979,73090.8125,5000,1000
