image_name,mask_type,wsmse_tag,swhdc_tag,erp_padding,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_wsssim,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim19,erp,1,1,1,0.02,24.64105715708037,0.09631411731243134,50496.3359375,24.59923819929283,0.654387354850769,0.0973784476518631,51054.3515625,0.017843246459960938,9355.0,0.007965087890625,4176.0,0.009153366088867188,4799.0,0.0,0,0.11522169411182404,60409.3515625,5000,1000
