image_name,mask_type,wsmse_tag,swhdc_tag,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim23,full,0,1,0.01,27.72913959965395,0.10042843222618103,52653.421875,27.70032715831738,0.10150700062513351,53218.90234375,0.019060134887695312,9993.0,0.007598876953125,3984.0,0.010585784912109375,5550.0,0.0,0,0.12056713551282883,63211.90234375,1000,1000
othim24,full,0,1,0.01,26.592874421538966,0.1276850700378418,66943.75,26.566919115994253,0.128489151597023,67365.3203125,0.017576217651367188,9215.0,0.0076885223388671875,4031.0,0.0089111328125,4672.0,0.0,0,0.1460653692483902,76580.3203125,1000,1000
othim25,full,0,1,0.01,24.815126788357684,0.19016699492931366,99702.2734375,24.809605683447785,0.19194985926151276,100637.0078125,0.017858505249023438,9363.0,0.0066585540771484375,3491.0,0.010223388671875,5360.0,0.0,0,0.2098083645105362,110000.0078125,1000,1000
othim26,full,0,1,0.01,24.85631797585326,0.1869262009859085,98003.1640625,24.849132528891108,0.1879618614912033,98546.1484375,0.018480300903320312,9689.0,0.007801055908203125,4090.0,0.00982666015625,5152.0,0.0,0,0.20644216239452362,108235.1484375,1000,1000
othim27,full,0,1,0.01,25.371905225877203,0.15153896808624268,79450.0625,25.355893594786465,0.1529233157634735,80175.859375,0.0177459716796875,9304.0,0.0067291259765625,3528.0,0.010286331176757812,5393.0,0.0,0,0.170669287443161,89479.859375,1000,1000
othim28,full,0,1,0.01,25.514629455601504,0.13664460182189941,71641.125,25.50915900282288,0.13759569823741913,72139.7734375,0.016460418701171875,8630.0,0.0066204071044921875,3471.0,0.008981704711914062,4709.0,0.0,0,0.154056116938591,80769.7734375,1000,1000
othim29,full,0,1,0.01,25.851634394491708,0.1378273069858551,72261.203125,25.833229233346273,0.13869750499725342,72717.4375,0.01680755615234375,8812.0,0.0066738128662109375,3499.0,0.009267807006835938,4859.0,0.0,0,0.15550506114959717,81529.4375,1000,1000
othim30,full,0,1,0.01,25.54074521272629,0.1435050666332245,75237.984375,25.521451581073322,0.14370501041412354,75342.8125,0.019109725952148438,10019.0,0.0087890625,4608.0,0.00943756103515625,4948.0,0.0,0,0.16281473636627197,85361.8125,1000,1000
othim01,full,0,1,0.00802,27.48303351734508,0.112465500831604,58964.3125,27.460157271135177,0.11301115900278091,59250.39453125,0.018289566040039062,9589.0,0.007564544677734375,3966.0,0.009908676147460938,5195.0,0.0,0,0.13130072504281998,68839.39453125,1000,1000
othim02,full,0,1,0.00802,27.457213930771882,0.12218564748764038,64060.46875,27.432910606477744,0.12331782281398773,64654.0546875,0.016490936279296875,8646.0,0.0065326690673828125,3425.0,0.009265899658203125,4858.0,0.0,0,0.1398087590932846,73300.0546875,1000,1000
othim03,full,0,1,0.00802,27.51220207583329,0.11670199036598206,61185.453125,27.503698833477504,0.11775670945644379,61738.4296875,0.018934249877929688,9927.0,0.0076885223388671875,4031.0,0.010400772094726562,5453.0,0.0,0,0.13669095933437347,71665.4296875,1000,1000
othim04,full,0,1,0.00802,24.843737151390076,0.2465299665927887,129252.703125,24.839991370901384,0.2473573237657547,129686.4765625,0.018716812133789062,9813.0,0.0075817108154296875,3975.0,0.0102691650390625,5384.0,0.0,0,0.26607413589954376,139499.4765625,1000,1000
othim05,full,0,1,0.00802,25.766197857167082,0.1912982165813446,100295.359375,25.759890401183167,0.1917426884174347,100528.390625,0.019094467163085938,10011.0,0.007825851440429688,4103.0,0.010530471801757812,5521.0,0.0,0,0.21083715558052063,110539.390625,1000,1000
othim06,full,0,1,0.00802,25.85779543350671,0.19866137206554413,104155.7734375,25.825282806600555,0.20003676414489746,104876.875,0.016017913818359375,8398.0,0.0076770782470703125,4025.0,0.0075931549072265625,3981.0,0.0,0,0.21605467796325684,113274.875,1000,1000
othim07,full,0,1,0.00802,28.534080290547283,0.09475699067115784,49679.953125,28.498825439607675,0.095220647752285,49923.04296875,0.01752471923828125,9188.0,0.007837295532226562,4109.0,0.008960723876953125,4698.0,0.0,0,0.11274536699056625,59111.04296875,1000,1000
