image_name,mask_type,wsmse_tag,swhdc_tag,lambda_rate,train_psnr,train_rate_bpp,train_rate_bits,eval_psnr,eval_y_rate_bpp,eval_y_rate_bits,eval_mlp_rate_bpp,eval_mlp_rate_bits,eval_arm_rate_bpp,eval_arm_rate_bits,eval_conv_rate_bpp,eval_conv_rate_bits,eval_border_rate_bpp,eval_border_rate_bits,eval_total_rate_bpp,eval_total_rate_bits,total_steps_1,total_steps_2
othim01,erp,1,0,0.00604,29.66872031461072,0.1432274580001831,75092.4375,29.660199926294506,0.1439090371131897,75449.78125,0.0211944580078125,11112.0,0.009386062622070312,4921.0,0.010824203491210938,5675.0,0.0,0,0.1651034951210022,86561.78125,100000,10000
othim04,erp,1,0,0.00604,26.872974342777876,0.31993192434310913,167736.46875,26.86126222406969,0.32023218274116516,167893.890625,0.02199554443359375,11532.0,0.010244369506835938,5371.0,0.010738372802734375,5630.0,0.0,0,0.3422277271747589,179425.890625,100000,10000
othim07,erp,1,0,0.00604,31.332785612652263,0.12250927090644836,64230.140625,31.274043596398585,0.12429738789796829,65167.62890625,0.019182205200195312,10057.0,0.008396148681640625,4402.0,0.009805679321289062,5141.0,0.0,0,0.1434795930981636,75224.62890625,100000,10000
othim10,erp,1,0,0.00604,29.83216457461808,0.10819243639707565,56723.99609375,29.819997109860406,0.10890130698680878,57095.6484375,0.021062850952148438,11043.0,0.009063720703125,4752.0,0.011028289794921875,5782.0,0.0,0,0.12996415793895721,68138.6484375,100000,10000
othim13,erp,1,0,0.00604,30.719593811409393,0.11136527359485626,58387.4765625,30.680209611215815,0.11270533502101898,59090.0546875,0.019174575805664062,10053.0,0.00848388671875,4448.0,0.009828567504882812,5153.0,0.0,0,0.13187991082668304,69143.0546875,100000,10000
othim01,erp,1,0,0.00406,30.834972522802477,0.20184051990509033,105822.5625,30.81082514099946,0.20195874571800232,105884.546875,0.022090911865234375,11582.0,0.010425567626953125,5466.0,0.010808944702148438,5667.0,0.0,0,0.2240496575832367,117466.546875,100000,10000
othim04,erp,1,0,0.00406,28.11074472072616,0.41318681836128235,216628.890625,28.099393655052726,0.4138147234916687,216958.09375,0.02077484130859375,10892.0,0.009328842163085938,4891.0,0.010602951049804688,5559.0,0.0,0,0.43458956480026245,227850.09375,100000,10000
othim07,erp,1,0,0.00406,32.431852144465104,0.15685057640075684,82234.875,32.415127344146775,0.15705110132694244,82340.0078125,0.022012710571289062,11541.0,0.010358810424804688,5431.0,0.01081085205078125,5668.0,0.0,0,0.1790638118982315,93881.0078125,100000,10000
othim10,erp,1,0,0.00406,30.710033917814027,0.14916875958442688,78207.390625,30.689237803581495,0.15014788508415222,78720.734375,0.02109527587890625,11060.0,0.009210586547851562,4829.0,0.01102447509765625,5780.0,0.0,0,0.17124316096305847,89780.734375,100000,10000
othim13,erp,1,0,0.00406,32.115290660193025,0.1611243486404419,84475.5625,32.0943202850355,0.16176366806030273,84810.75,0.020885467529296875,10950.0,0.00933837890625,4896.0,0.010837554931640625,5682.0,0.0,0,0.1826491355895996,95760.75,100000,10000
othim01,erp,1,0,0.00208,32.79824864640895,0.3131965398788452,164205.1875,32.79122856551637,0.31355512142181396,164393.1875,0.0228271484375,11968.0,0.010206222534179688,5351.0,0.011653900146484375,6110.0,0.0,0,0.33638226985931396,176361.1875,100000,10000
othim04,erp,1,0,0.00208,30.389400946867113,0.6442241668701172,337759.0,30.382750362929954,0.6449732780456543,338151.75,0.020849227905273438,10931.0,0.009199142456054688,4823.0,0.01055908203125,5536.0,0.0,0,0.6658225059509277,349082.75,100000,10000
othim07,erp,1,0,0.00208,34.241159435916806,0.2359747588634491,123718.734375,34.21508104101406,0.23727406561374664,124399.9453125,0.021055221557617188,11039.0,0.009153366088867188,4799.0,0.010923385620117188,5727.0,0.0,0,0.25832928717136383,135438.9453125,100000,10000
othim10,erp,1,0,0.00208,32.51739712663303,0.25613558292388916,134288.8125,32.49587710194018,0.25634896755218506,134400.6875,0.02205657958984375,11564.0,0.010234832763671875,5366.0,0.010862350463867188,5695.0,0.0,0,0.2784055471420288,145964.6875,100000,10000
othim13,erp,1,0,0.00208,34.01595396732264,0.24169248342514038,126716.46875,33.99589700510052,0.24201852083206177,126887.40625,0.021875381469726562,11469.0,0.010480880737304688,5495.0,0.010650634765625,5584.0,0.0,0,0.26389390230178833,138356.40625,100000,10000
othim01,erp,1,0,0.0001,41.06473968929722,1.2932806015014648,678051.5,41.063162520805164,1.295130968093872,679021.625,0.025064468383789062,13141.0,0.010099411010742188,5295.0,0.013769149780273438,7219.0,0.0,0,1.3201954364776611,692162.625,100000,10000
othim04,erp,1,0,0.0001,40.81943393171968,2.2302956581115723,1169317.25,40.80881625214288,2.2318453788757324,1170129.75,0.023651123046875,12400.0,0.009866714477539062,5173.0,0.012836456298828125,6730.0,0.0,0,2.2554965019226074,1182529.75,100000,10000
othim07,erp,1,0,0.0001,41.796684678752484,0.9141659736633301,479286.25,41.791640898953794,0.9156737327575684,480076.75,0.024572372436523438,12883.0,0.010118484497070312,5305.0,0.013391494750976562,7021.0,0.0,0,0.9402461051940918,492959.75,100000,10000
othim10,erp,1,0,0.0001,41.5217782548899,1.3483810424804688,706940.0,41.509379073685245,1.3500795364379883,707830.5,0.024408340454101562,12797.0,0.010467529296875,5488.0,0.012821197509765625,6722.0,0.0,0,1.3744878768920898,720627.5,100000,10000
othim13,erp,1,0,0.0001,42.319614203373966,0.968583345413208,507816.625,42.30257949777525,0.9713554978370667,509270.03125,0.022806167602539062,11957.0,0.010004043579101562,5245.0,0.011837005615234375,6206.0,0.0,0,0.9941616654396057,521227.03125,100000,10000
othim01,erp,1,0,0.01,28.453572228972494,0.09711770713329315,50917.6484375,28.418926180210132,0.0974070280790329,51069.3359375,0.020191192626953125,10586.0,0.009424209594726562,4941.0,0.009891510009765625,5186.0,0.0,0,0.11759822070598602,61655.3359375,100000,10000
othim04,erp,1,0,0.01,25.378646695667783,0.20863176882266998,109383.1328125,25.371292825288425,0.20967166125774384,109928.3359375,0.019960403442382812,10465.0,0.008321762084960938,4363.0,0.010715484619140625,5618.0,0.0,0,0.22963206470012665,120393.3359375,100000,10000
othim07,erp,1,0,0.01,29.983972529520674,0.08310775458812714,43572.3984375,29.958147252806885,0.08483974635601044,44480.4609375,0.020044326782226562,10509.0,0.0081787109375,4288.0,0.010955810546875,5744.0,0.0,0,0.104884073138237,54989.4609375,100000,10000
othim10,erp,1,0,0.01,28.921335556421692,0.07317599654197693,38365.296875,28.88920669018172,0.07527129352092743,39463.8359375,0.019176483154296875,10054.0,0.00829315185546875,4348.0,0.009881973266601562,5181.0,0.0,0,0.0944477766752243,49517.8359375,100000,10000
othim13,erp,1,0,0.01,29.70450066361759,0.08316859602928162,43604.296875,29.67310500188998,0.08357254415750504,43816.08203125,0.020208358764648438,10595.0,0.009307861328125,4880.0,0.010015487670898438,5251.0,0.0,0,0.10378090292215347,54411.08203125,100000,10000
othim01,erp,1,0,0.00802,28.923732008605985,0.11396336555480957,59749.625,28.910445460905834,0.11438393592834473,59970.125,0.021282196044921875,11158.0,0.0095672607421875,5016.0,0.0108489990234375,5688.0,0.0,0,0.1356661319732666,71128.125,100000,10000
othim04,erp,1,0,0.00802,26.084359470296423,0.2604900002479553,136571.78125,26.066441464275314,0.2625730335712433,137663.890625,0.020252227783203125,10618.0,0.008342742919921875,4374.0,0.010898590087890625,5714.0,0.0,0,0.2828252613544464,148281.890625,100000,10000
othim07,erp,1,0,0.00802,30.55068513145241,0.09650918841362,50598.609375,30.503200230351002,0.09731517732143402,51021.1796875,0.020597457885742188,10799.0,0.009342193603515625,4898.0,0.010494232177734375,5502.0,0.0,0,0.11791263520717621,61820.1796875,100000,10000
othim10,erp,1,0,0.00802,29.267323788829486,0.08528058975934982,44711.58984375,29.23147927448778,0.08564934134483337,44904.921875,0.019914627075195312,10441.0,0.009351730346679688,4903.0,0.009674072265625,5072.0,0.0,0,0.10556396842002869,55345.921875,100000,10000
othim13,erp,1,0,0.00802,30.217022217441173,0.09454990178346634,49571.37890625,30.201179071558713,0.09505091607570648,49834.0546875,0.021320343017578125,11178.0,0.009454727172851562,4957.0,0.010997772216796875,5766.0,0.0,0,0.1163712590932846,61012.0546875,100000,10000
othim01,full,0,1,0.01,27.888381748563905,0.0858612135052681,45016.00390625,27.85480252524634,0.08703996241092682,45634.0078125,0.021148681640625,11088.0,0.009286880493164062,4869.0,0.011003494262695312,5769.0,0.0,0,0.10818864405155182,56722.0078125,100000,10000
othim04,full,0,1,0.01,25.025979934032375,0.1969252973794937,103245.5703125,25.018721314580215,0.19747871160507202,103535.71875,0.022190093994140625,11634.0,0.009294509887695312,4873.0,0.011844635009765625,6210.0,0.0,0,0.21966880559921265,115169.71875,100000,10000
othim07,full,0,1,0.01,29.14271989872657,0.0687653198838234,36052.83203125,29.11496028192397,0.0690402239561081,36196.9609375,0.023181915283203125,12154.0,0.010267257690429688,5383.0,0.012012481689453125,6298.0,0.0,0,0.09222213923931122,48350.9609375,100000,10000
othim10,full,0,1,0.01,28.321654107860766,0.057142529636621475,29959.142578125,28.277639562661076,0.05813218280673027,30478.005859375,0.020635604858398438,10819.0,0.009124755859375,4784.0,0.0107421875,5632.0,0.0,0,0.07876778766512871,41297.005859375,100000,10000
othim13,full,0,1,0.01,29.082968121608186,0.07135030627250671,37408.109375,29.04443843456262,0.07200305908918381,37750.33984375,0.019933700561523438,10451.0,0.008172988891601562,4285.0,0.010965347290039062,5749.0,0.0,0,0.09193675965070724,48201.33984375,100000,10000
othim01,full,0,1,0.00802,28.341001226961907,0.10181814432144165,53382.03125,28.326714054436508,0.10319750756025314,54105.21484375,0.021436691284179688,11239.0,0.00839996337890625,4404.0,0.012176513671875,6384.0,0.0,0,0.12463419884443283,65344.21484375,100000,10000
othim04,full,0,1,0.00802,25.52321650550702,0.2329762578010559,122146.65625,25.499532576815664,0.23346123099327087,122400.921875,0.021160125732421875,11094.0,0.00933074951171875,4892.0,0.010801315307617188,5663.0,0.0,0,0.25462135672569275,133494.921875,100000,10000
othim07,full,0,1,0.00802,29.66319768291952,0.0804673433303833,42188.0625,29.614177771495577,0.08124972879886627,42598.2578125,0.020715713500976562,10861.0,0.009141921997070312,4793.0,0.010667800903320312,5593.0,0.0,0,0.10196544229984283,53459.2578125,100000,10000
othim10,full,0,1,0.00802,28.65538313930499,0.06969805061817169,36541.8515625,28.601637594643098,0.07107801735401154,37265.3515625,0.01983642578125,10400.0,0.008197784423828125,4298.0,0.01074981689453125,5636.0,0.0,0,0.09091444313526154,47665.3515625,100000,10000
othim13,full,0,1,0.00802,29.471403146216687,0.08296427130699158,43497.171875,29.427572440598812,0.08389925211668015,43987.37109375,0.019580841064453125,10266.0,0.008123397827148438,4259.0,0.010702133178710938,5611.0,0.0,0,0.10348009318113327,54253.37109375,100000,10000
othim01,full,0,1,0.00604,28.893340996390183,0.12515029311180115,65614.796875,28.875497453486542,0.12527981400489807,65682.703125,0.023273468017578125,12202.0,0.010189056396484375,5342.0,0.012218475341796875,6406.0,0.0,0,0.1485532820224762,77884.703125,100000,10000
othim04,full,0,1,0.00604,26.370990914562285,0.3041723370552063,159473.90625,26.356648517404548,0.30453357100486755,159663.296875,0.022396087646484375,11742.0,0.009496688842773438,4979.0,0.012140274047851562,6365.0,0.0,0,0.32692965865135193,171405.296875,100000,10000
othim07,full,0,1,0.00604,30.29528282133002,0.09590303897857666,50280.8125,30.28316023660982,0.09635528922080994,50517.921875,0.022954940795898438,12035.0,0.010250091552734375,5374.0,0.011827468872070312,6201.0,0.0,0,0.11931023001670837,62552.921875,100000,10000
othim10,full,0,1,0.00604,29.24634635842,0.08886487782001495,46590.7890625,29.22947294535146,0.09033835679292679,47363.31640625,0.02126312255859375,11148.0,0.008226394653320312,4313.0,0.012027740478515625,6306.0,0.0,0,0.11160147935152054,58511.31640625,100000,10000
othim13,full,0,1,0.00604,30.106659305868018,0.09766922146081924,51206.80078125,30.069770495458044,0.09823834151029587,51505.18359375,0.0211944580078125,11112.0,0.009420394897460938,4939.0,0.01080322265625,5664.0,0.0,0,0.11943279951810837,62617.18359375,100000,10000
othim01,full,0,1,0.00406,29.709607331296777,0.16310250759124756,85512.6875,29.700428769876208,0.16332171857357025,85627.6171875,0.023515701293945312,12329.0,0.010433197021484375,5470.0,0.012094497680664062,6341.0,0.0,0,0.18683741986751556,97956.6171875,100000,10000
othim04,full,0,1,0.00406,27.525562289228386,0.3872629404067993,203037.3125,27.52182587088396,0.3878996670246124,203371.140625,0.024341583251953125,12762.0,0.010526657104492188,5519.0,0.0129547119140625,6792.0,0.0,0,0.41224125027656555,216133.140625,100000,10000
othim07,full,0,1,0.00406,31.5363712750022,0.13032245635986328,68326.5,31.508792046037485,0.1308307945728302,68593.015625,0.021310806274414062,11173.0,0.00927734375,4864.0,0.011188507080078125,5866.0,0.0,0,0.15214160084724426,79766.015625,100000,10000
othim10,full,0,1,0.00406,29.98688369467955,0.11949335038661957,62648.9296875,29.957588001583346,0.12031590193510056,63080.18359375,0.02109527587890625,11060.0,0.009241104125976562,4845.0,0.010969161987304688,5751.0,0.0,0,0.1414111778140068,74140.18359375,100000,10000
othim13,full,0,1,0.00406,30.885116892943078,0.12393765151500702,64979.0234375,30.86423004218281,0.12498662620782852,65528.98828125,0.022106170654296875,11590.0,0.009273529052734375,4862.0,0.01210784912109375,6348.0,0.0,0,0.1470927968621254,77118.98828125,100000,10000
othim01,full,0,1,0.00208,32.07642679413157,0.2825196385383606,148121.65625,32.04889037836762,0.2831096649169922,148431.0,0.022150039672851562,11613.0,0.00946807861328125,4964.0,0.01169586181640625,6132.0,0.0,0,0.30525970458984375,160044.0,100000,10000
othim04,full,0,1,0.00208,29.76187254179614,0.6124911308288574,321121.75,29.755556430825692,0.6130419969558716,321410.5625,0.022825241088867188,11967.0,0.0102386474609375,5368.0,0.011728286743164062,6149.0,0.0,0,0.6358672380447388,333377.5625,100000,10000
othim07,full,0,1,0.00208,33.42478887034934,0.1981702446937561,103898.28125,33.3947374816932,0.19944512844085693,104566.6875,0.0218658447265625,11464.0,0.009473800659179688,4967.0,0.011648178100585938,6107.0,0.0,0,0.22131097316741943,116030.6875,100000,10000
othim10,full,0,1,0.00208,31.620704602500044,0.21169830858707428,110990.8828125,31.612568953414,0.21403872966766357,112217.9375,0.022367477416992188,11727.0,0.00823211669921875,4316.0,0.01316070556640625,6900.0,0.0,0,0.23640620708465576,123944.9375,100000,10000
othim13,full,0,1,0.00208,33.1655707799843,0.21402215957641602,112209.25,33.13682329156078,0.21519169211387634,112822.421875,0.021955490112304688,11511.0,0.009248733520507812,4849.0,0.011837005615234375,6206.0,0.0,0,0.23714718222618103,124333.421875,100000,10000
othim01,full,0,1,0.0001,40.36631264752906,1.25797438621521,659540.875,40.3639588979224,1.259129524230957,660146.5,0.026792526245117188,14047.0,0.010152816772460938,5323.0,0.015516281127929688,8135.0,0.0,0,1.2859220504760742,674193.5,100000,10000
othim04,full,0,1,0.0001,40.38714073601303,2.2129476070404053,1160221.875,40.3790159884959,2.215576410293579,1161600.125,0.02487945556640625,13044.0,0.00984954833984375,5164.0,0.013830184936523438,7251.0,0.0,0,2.2404558658599854,1174644.125,100000,10000
othim07,full,0,1,0.0001,41.3151166877934,0.8734111189842224,457918.96875,41.307180457010084,0.8747554421424866,458623.78125,0.025045394897460938,13131.0,0.009975433349609375,5230.0,0.014013290405273438,7347.0,0.0,0,0.8998008370399475,471754.78125,100000,10000
othim10,full,0,1,0.0001,41.24020212108169,1.2566834688186646,658864.0625,41.2339922317995,1.2578924894332886,659497.9375,0.025869369506835938,13563.0,0.010335922241210938,5419.0,0.0144500732421875,7576.0,0.0,0,1.2837618589401245,673060.9375,100000,10000
othim13,full,0,1,0.0001,41.842595333079316,0.9099386930465698,477069.9375,41.829238268476054,0.9106472730636597,477441.4375,0.024129867553710938,12651.0,0.010065078735351562,5277.0,0.012987136840820312,6809.0,0.0,0,0.9347771406173706,490092.4375,100000,10000
